Nest_ID,year,ring,date,time,sex,site,nest,left_tarsus,right_tarsus,left_wing,right_wing,weight,fat,blood,code,moult,observer,comments
2007_A4,2007,CA110,521,1899-12-31 11:50:00,M,A,4,25.5,25.6,108,109,34.8,0,1,YX.MX|GX.OX,,CK,
2007_A4,2007,CA1296,601,1899-12-31 06:07:00,J,A,4,17.1,17.1,,,4.7,,1,MX.XX|YX.XX,,LL,
2007_A4,2007,CA1413,609,1899-12-31 23:00:00,J,A,4,18.9,18.9,,,6,,0,MX.XX|WX.XX,,CK,
2007_A4,2007,CA1413,615,1899-12-31 22:25:00,J,A,4,20.8,20.8,,,9.3,,0,MX.XX|WX.XX,,CK,
2007_A4,2007,CA1414,609,1899-12-31 23:00:00,J,A,4,20.3,20.3,,,6.9,,0,MX.XX|BX.XX,,CK,
2007_A4,2007,CA1414,615,1899-12-31 22:25:00,J,A,4,22.3,22.3,,,10.5,,0,MX.XX|BX.XX,,CK,
2007_A4,2007,CA1414,623,1899-12-31 22:00:00,J,A,4,24.1,24,,,16.3,,0,MX.XX|BX.XX,,CK,
2007_A4,2007,CA1414,706,1899-12-31 21:20:00,J,A,4,25.3,25.4,,,19.6,,0,MX.XX|BX.XX,,CK,
2007_A5,2007,CA1255,509,1899-12-31 07:10:00,F,A,5,25.7,25.7,103,104,39.5,0,2,LX.MX|BX.OX,,LL,"The rings were changed from OB to BO, 06/20/07."
2007_A5,2007,CA1260,511,1899-12-31 22:32:00,M,A,5,25.3,25.5,110,110,35.8,1,2,LX.MX|OX.GX,,LL,
2007_A5,2007,CA1287,603,1899-12-31 21:45:00,J,A,5,17.8,17.7,,,4.5,,0,MX.XX|OX.XX,,CK,
2007_A5,2007,CA1288,530,1899-12-31 10:00:00,J,A,5,17.1,17.1,,,6.2,,1,MX.XX|WX.XX,,LL,
2007_A5,2007,CA1288,606,1899-12-31 22:50:00,J,A,5,20.7,20.7,,,8.4,,0,MX.XX|WX.XX,,CK,
2007_A5,2007,CA1290,530,1899-12-31 17:30:00,J,A,5,16.5,16.5,,,6,,1,MX.XX|WX.XX,,LL,CF C15
2007_A6,2007,CA1256,509,1899-12-31 07:55:00,F,A,6,24.1,24.2,108,109,36.5,0,2,LX.MX|RX.BX,,LL,CR identical to CA1252
2007_A6,2007,CA1259,511,1899-12-31 21:05:00,M,A,6,25.6,25.6,110,111,37,0,2,LX.MX|LX.LX,,LL,
2007_A6,2007,CA1246,529,1899-12-31 16:45:00,J,A,6,16.8,16.7,,,5.9,,1,MX.XX|RX.XX,,CK,CF C14
2007_A6,2007,CA1282,528,1899-12-31 17:20:00,J,A,6,17.7,17.8,,,6.3,,1,MX.XX|RX.XX,,LL,CF B4
2007_A6,2007,CA1283,529,1899-12-31 12:00:00,J,A,6,17,17,,,5.7,,1,MX.XX|RX.XX,,LL,
2007_A6,2007,CA1283,602,1899-12-31 21:00:00,J,A,6,18.2,18.3,,,5,,0,MX.XX|RX.XX,,CK,
2007_A7,2007,CA1234,524,1899-12-31 20:30:00,M,A,7,24.7,24.6,108,109,40.2,0,1,BX.MX|LX.GX,,CK,
2007_A7,2007,CA072,528,1899-12-31 17:00:00,F,A,7,23.9,24,108,109,35,0,1,MX.RX|LX.YX,,LL,Chick from last year.
2007_A7,2007,CA1431,621,1899-12-31 22:40:00,J,A,7,22.8,22.8,,,12.5,,0,MX.XX|RX.XX,,CK,
2007_A7,2007,CA1433,609,1899-12-31 17:30:00,J,A,7,16.4,16.5,,,6,,1,MX.XX|GX.XX,,CK,CF A110
2007_A7,2007,CA1434,609,1899-12-31 17:30:00,J,A,7,17.2,17.1,,,6,,1,MX.XX|GX.XX,,CK,
2007_A7,2007,CA1434,621,1899-12-31 22:40:00,J,A,7,21.8,21.8,,,11.9,,0,MX.XX|GX.XX,,CK,
2007_A7,2007,CA1435,609,1899-12-31 17:30:00,J,A,7,17.2,17.1,,,6,,1,MX.XX|GX.XX,,CK,"CFA112, blood sample mixed with CA1433?"
2007_A8,2007,CA220,605,1899-12-31 19:25:00,M,A,8,24.1,24,106,106,39,0,1,RX.MX|RX.BX,,LL,"TRANSPONDER. Not sure it was a recapture, second blood sample was taken."
2007_A8,2007,CA1311,614,1899-12-31 08:56:00,J,A,8,17.4,17.3,,,4.7,,1,MX.XX|OX.XX,,LL,
2007_A8,2007,CA1311,615,1899-12-31 21:35:00,J,A,8,18.7,18.8,,,5,,0,MX.XX|OX.XX,,CK,
2007_A8,2007,CA177,612,1899-12-31 06:56:00,F,A,8,26.4,26.4,107,108,37.6,1,1,RX.MX|BX.GX,,LL,TRANSPONDER
2007_A8,2007,CA1445,615,1899-12-31 21:35:00,J,A,8,19.2,19.3,,,6.1,,0,MX.XX|OX.XX,,CK,
2007_A8,2007,CA1445,621,1899-12-31 21:30:00,J,A,8,19.7,19.8,,,6.6,,1,MX.XX|OX.XX,,CK,
2007_A9,2007,CA1281,528,1899-12-31 10:10:00,F,A,9,25.4,25.3,101,102,42.2,1,2,LX.MX|GX.LX,,LL,
2007_A9,2007,CA1301,606,1899-12-31 19:56:00,M,A,9,25,25,109,109,39,1,2,LX.MX|GX.GX,,LL,
2007_A9,2007,CA1306,613,1899-12-31 21:22:00,J,A,9,17.8,17.9,,,5.6,,0,MX.XX|YX.XX,,CK,
2007_A9,2007,CA1306,618,1899-12-31 21:15:00,J,A,9,19.2,19.1,,,6.1,,0,MX.XX|YX.XX,,CK,
2007_A9,2007,CA1307,613,1899-12-31 21:22:00,J,A,9,18.9,19,,,5.5,,0,MX.XX|OX.XX,,CK,
2007_A9,2007,CA1307,618,1899-12-31 21:15:00,J,A,9,20.2,20.3,,,6.4,,0,MX.XX|OX.XX,,CK,
2007_A9,2007,CA1436,611,1899-12-31 06:30:00,J,A,9,17.7,17.6,,,6.4,,1,MX.XX|YX.XX,,CK,CF A110
2007_A9,2007,CA1439,612,1899-12-31 06:15:00,J,A,9,16.8,16.8,,,6.3,,1,MX.XX|YX.XX,,CK,CF B104
2007_B-1,2007,CA168,516,1899-12-31 06:45:00,M,B,-1,,,,,,,0,OX.MX|LX.GX,,CK,"observation only, not trapped"
2007_B-1,2007,CA1215,516,1899-12-31 06:40:00,J,B,-1,17.9,18.1,,,5.4,,1,MX.XX|YX.XX,,CK,
2007_B-1,2007,CA1215,525,1899-12-31 21:15:00,J,B,-1,22.4,22.3,,,15.5,,0,MX.XX|YX.XX,,MC,recap
2007_B-1,2007,CA1216,516,1899-12-31 06:40:00,J,B,-1,18.1,18.2,,,5.3,,1,MX.XX|YX.XX,,CK,
2007_B1,2007,CA034,503,1899-12-31 11:10:00,F,B,1,25.5,25.4,109,111,38,1,1,RX.MX|GX.WX,,LL,
2007_B1,2007,CA1269,518,1899-12-31 07:06:00,J,B,1,18.5,18.4,,,6.6,,1,MX.XX|GX.XX,,LL,
2007_B1,2007,CA1269,606,1899-12-31 21:50:00,J,B,1,25.8,25.7,,,18.8,,0,MX.XX|GX.XX,,CK,
2007_B1,2007,CA1269,609,1899-12-31 22:30:00,J,B,1,26.1,26.1,,,20.8,,0,MX.XX|GX.XX,,CK,
2007_B101,2007,CA1258,511,1899-12-31 10:10:00,F,B,101,24.3,24.2,100,101,34,0,2,LX.MX|BX.YX,,LL,
2007_B101,2007,CA1270,519,1899-12-31 20:50:00,M,B,101,25.2,25.1,109,109,36,1,2,LX.MX|YX.RX,,LL,
2007_B101,2007,CA1238,528,1899-12-31 10:40:00,J,B,101,17.3,17.4,,,5.9,,1,MX.XX|BX.XX,,CK,CF C14
2007_B102,2007,CA1266,516,1899-12-31 11:20:00,F,B,102,26.3,26.3,110,109,37.4,1,2,LX.MX|GX.WX,,LL,
2007_B102,2007,CA1226,521,1899-12-31 01:45:00,M,B,102,25,25.1,108,108,37.4,0,2,BX.MX|OX.BX,,CK,
2007_B103,2007,CA1265,516,1899-12-31 10:30:00,F,B,103,25.8,25.7,105,106,40,1,2,LX.MX|OX.LX,,LL,
2007_B103,2007,CA078,516,1899-12-31 21:00:00,M,B,103,25.6,25.7,108,109,41.5,3,1,WX.MX|OX.YX,,CK,
2007_B103,2007,CA1218,517,1899-12-31 16:05:00,J,B,103,17.3,17.4,,,6.3,,1,MX.XX|WX.XX,,CK,
2007_B103,2007,CA1219,517,1899-12-31 16:05:00,J,B,103,16.9,16.8,,,6.4,,1,MX.XX|WX.XX,,CK,
2007_B103,2007,CA1219,606,1899-12-31 22:15:00,J,B,103,24.9,24.8,,,20.9,,0,MX.XX|WX.XX,,CK,
2007_B104,2007,CA043,521,1899-12-31 07:40:00,M,B,104,26.1,26.1,109,109,37.5,1,1,RX.MX|OX.GX,,LL,
2007_B104,2007,CA243,522,1899-12-31 10:07:00,F,B,104,25.6,25.7,107,107,39.8,1,2,LX.MX|OX.RX,,LL,
2007_B104,2007,CA1437,611,1899-12-31 11:20:00,J,B,104,18.2,18.2,,,5.7,,1,MX.XX|OX.XX,,CK,CF A110
2007_B104,2007,CA1438,611,1899-12-31 16:45:00,J,B,104,17.6,17.5,,,6.2,,1,MX.XX|OX.XX,,CK,
2007_B104,2007,CA1438,613,1899-12-31 21:40:00,J,B,104,18.2,18.1,,,5.4,,0,MX.XX|OX.XX,,CK,
2007_B104,2007,CA1438,703,1899-12-31 22:00:00,J,B,104,23.3,23.2,,,14.6,,0,MX.XX|OX.XX,,CK,
2007_B104,2007,CA1439,613,1899-12-31 21:40:00,J,B,104,17,17,,,5.6,,0,MX.XX|YX.XX,,CK,
2007_B105,2007,CA1271,522,1899-12-31 11:00:00,F,B,105,25.7,25.7,106,107,44.3,0,2,LX.MX|WX.WX,,LL,
2007_B105,2007,CA1440,612,1899-12-31 17:00:00,J,B,105,17.6,17.6,,,5.7,,1,MX.XX|RX.XX,,CK,little blood taken
2007_B105,2007,CA1441,612,1899-12-31 17:00:00,J,B,105,17.9,18,,,5.7,,1,MX.XX|RX.XX,,CK,
2007_B105,2007,CA1442,612,1899-12-31 17:00:00,J,B,105,18.3,18.3,,,6,,1,MX.XX|RX.XX,,CK,
2007_B106,2007,CA136,619,1899-12-31 19:40:00,F,B,106,25.7,25.8,111,111,39,2,1,YX.MX|RX.RX,,LL,"In the notes it says 15.7 and 15.8, pretty sure its 2 instead of 1. Because it was caught a day after."
2007_B106,2007,CA136,620,1899-12-31 17:20:00,F,B,106,25.9,26,110,111,38.8,2,1,YX.MX|RX.RX,,LL,Was caught twice.  
2007_B106,2007,CA230,623,1899-12-31 22:45:00,M,B,106,24.8,24.8,104,105,37.2,2,1,WX.MX|RX.BX,,LL,
2007_B106,2007,CA1479,625,1899-12-31 20:00:00,J,B,106,17.7,17.7,,,6.4,,1,MX.XX|WX.XX,,CK,CF C301
2007_B106,2007,CA1480,625,1899-12-31 20:00:00,J,B,106,17.8,17.6,,,6.5,,1,MX.XX|WX.XX,,CK,
2007_B106,2007,CA1480,703,1899-12-31 22:00:00,J,B,106,20.6,20.7,,,8,,0,MX.XX|WX.XX,,CK,
2007_B106,2007,CA1481,625,1899-12-31 20:00:00,J,B,106,17.7,17.6,,,7,,1,MX.XX|WX.XX,,CK,CF A128
2007_B106,2007,CA1490,703,1899-12-31 22:00:00,J,B,106,19.6,19.7,,,6.6,,0,MX.XX|OX.XX,,CK,
2007_B107,2007,CA1379,629,1899-12-31 18:20:00,J,B,107,17.3,17.3,,,5.2,,1,MX.XX|LX.XX,,LL,CF A130
2007_B107,2007,CA1335,620,1899-12-31 17:00:00,M,B,107,24.7,24.6,103,104,39.2,0,1,OX.MX|WX.RX,,LL,
2007_B107,2007,CA035,624,1899-12-31 17:50:00,F,B,107,25,25,,,35.5,0,0,RX.MX|GX.YX,,LL,
2007_B107,2007,CA1497,629,1899-12-31 10:30:00,J,B,107,17.6,17.6,,,6.3,,1,MX.XX|LX.XX,,CK,
2007_B107,2007,CA1497,703,1899-12-31 21:30:00,J,B,107,18.8,18.7,,,5.5,,0,MX.XX|LX.XX,,CK,
2007_B107,2007,CA1497,709,1899-12-31 20:30:00,J,B,107,20.1,19.9,,,6.8,,0,MX.XX|LX.XX,,CK,
2007_B107,2007,CA1498,703,1899-12-31 21:30:00,J,B,107,19.1,19,,,6.3,,0,MX.XX|BX.XX,,CK,
2007_B108,2007,CA127,618,1899-12-31 19:14:00,M,B,108,26.3,26.7,99,99,36.5,1,1,MX.RX|RX.BX,,LL,Chick from last year.
2007_B108,2007,CA1334,620,1899-12-31 16:20:00,F,B,108,24.5,24.4,106,105,39,0,1,OX.MX|YX.LX,,LL,
2007_B108,2007,CA1487,626,1899-12-31 11:40:00,J,B,108,18.3,18.3,,,6.5,,1,MX.XX|LX.XX,,CK,
2007_B108,2007,CA1487,703,1899-12-31 21:00:00,J,B,108,20.7,20.7,,,7.2,,0,MX.XX|LX.XX,,CK,
2007_B108,2007,CA1487,709,1899-12-31 20:40:00,J,B,108,22.6,22.5,,,9.4,,0,MX.XX|LX.XX,,CK,
2007_B108,2007,CA1489,626,1899-12-31 17:00:00,J,B,108,18.4,18.3,,,6.4,,1,MX.XX|LX.XX,,CK,CF C301
2007_B108,2007,CA1491,627,1899-12-31 07:50:00,J,B,108,17.5,17.4,,,6.4,,1,MX.XX|LX.XX,,MC,CF E102
2007_B108,2007,CA1495,709,1899-12-31 20:40:00,J,B,108,21.4,21.4,,,9,,0,MX.XX|YX.XX,,CK,
2007_B109,2007,RX.WX|YX.BX,628,1899-12-31 19:50:00,M,B,109,26.5,26.5,108,108,35.9,1,1,RX.WX|YX.BX,,LL,
2007_B2,2007,CA138,506,1899-12-31 23:25:00,M,B,2,24.1,24.3,106,106,33.2,1,1,YX.MX|LX.GX,,LL,
2007_B2,2007,802109729,508,1899-12-31 19:10:00,F,B,2,25.6,25.6,105,105,35.3,0,1,WX.BX|LX.WM,,LL,
2007_B3,2007,CA1251,503,1899-12-31 10:24:00,F,B,3,24.1,23.8,106,107,38.3,1,2,LX.MX|BX.BX,,LL,TP 45
2007_B3,2007,CA093,506,1899-12-31 21:25:00,M,B,3,26,25.9,108,109,37,2,1,WX.MX|YX.GX,,CK,little blood taken
2007_B301,2007,CA1457,618,1899-12-31 11:15:00,M,B,301,23.8,23.8,107,107,37,1,1,BX.MX|GX.GX,,MC,
2007_B301,2007,CA2037,618,1899-12-31 11:15:00,F,B,301,23.8,23.8,108,109,36.3,1,1,LX.MX|GX.YX,,MC,
2007_B4,2007,CA112,508,1899-12-31 18:15:00,F,B,4,25.1,25.1,109,109,36.6,1,1,YX.MX|GX.RX,,LL,
2007_B4,2007,CA112,512,1899-12-31 10:00:00,F,B,4,24.7,24.9,,,36.7,,0,YX.MX|GX.RX,,CK,
2007_B4,2007,802122925,513,1899-12-31 19:45:00,M,B,4,26.4,26.5,108,111,36.5,1,1,YX.MX|BX.BX,,LL,
2007_B4,2007,CA1245,529,1899-12-31 12:00:00,J,B,4,17.8,17.9,,,6.2,,1,MX.XX|GX.XX,,CK,CF C14
2007_B4,2007,CA1282,603,1899-12-31 22:50:00,J,B,4,20.9,20.8,,,7.6,,0,MX.XX|RX.XX,,CK,
2007_B4,2007,CA1282,609,1899-12-31 21:15:00,J,B,4,22.3,22.2,,,10.6,,0,MX.XX|RX.XX,,CK,
2007_B4,2007,CA1282,613,1899-12-31 21:00:00,J,B,4,23.4,23.3,,,12.7,,0,MX.XX|RX.XX,,CK,
2007_B4,2007,CA1282,621,1899-12-31 21:15:00,J,B,4,25.3,25.3,,,18.4,,0,MX.XX|RX.XX,,CK,
2007_B4,2007,CA1284,529,1899-12-31 12:00:00,J,B,4,17.2,17.2,,,,,1,MX.XX|GX.XX,,LL,
2007_B4,2007,CA1284,603,1899-12-31 22:50:00,J,B,4,20.6,20.8,,,7,,0,MX.XX|GX.XX,,CK,
2007_B4,2007,CA1284,613,1899-12-31 21:00:00,J,B,4,23.4,23.3,,,13,,0,MX.XX|GX.XX,,CK,
2007_B4,2007,CA1285,529,1899-12-31 16:20:00,J,B,4,17.1,17.2,,,5.8,,1,MX.XX|GX.XX,,LL,CF A6
2007_B5,2007,BX.WX|BX.SX,620,1899-12-31 17:50:00,F,B,5,26,26,111,111,36.3,0,1,BX.WX|BX.SX,,CK,
2007_B5,2007,CA1343,622,1899-12-31 21:30:00,M,B,5,25.2,25.3,104,106,34.9,2,1,OX.MX|RX.RX,,LL,CR combination also at CA1321. In my notebook it says OM/RR. Not sure what happend there.
2007_B6,2007,CA1365,705,1899-12-31 07:55:00,J,B,6,17.1,17.2,,,5.7,,1,MX.XX|GX.XX,,CK,
2007_B6,2007,CA1366,705,1899-12-31 17:15:00,J,B,6,17.4,17.3,,,6,,1,MX.XX|GX.XX,,CK,
2007_B6,2007,CA1367,706,1899-12-31 06:45:00,J,B,6,17,17,,,,,1,MX.XX|GX.XX,,CK,
2007_B6,2007,CA132,618,1899-12-31 10:50:00,F,B,6,25.2,25.1,108,109,36.2,1,1,YX.MX|GX.GX,,MC,
2007_B6,2007,CA279,622,1899-12-31 22:40:00,M,B,6,25.1,25.2,,108,38,0,1,YX.MX|YX.LX,,LL,The primaries in the left wing are broken in half. Was not able to mesure correctly.
2007_B7,2007,CA1323,619,1899-12-31 07:50:00,F,B,7,23.5,23.6,100,101,38.8,1,1,OX.MX|YX.YX,,LL,
2007_B7,2007,CA051,623,1899-12-31 22:45:00,M,B,7,25.3,25.3,109,109,43,1,1,WX.MX|LX.GX,,LL,
2007_B8,2007,CA247,621,1899-12-31 21:17:00,M,B,8,25.1,25.1,110,111,37.2,0,0,YX.MX|BX.OX,,LL,TRANSPONDER
2007_B8,2007,802109785,623,1899-12-31 17:30:00,F,B,8,,,,,39.8,,0,WX.BX|OX.RM,,CK,
2007_B9,2007,CA226,625,1899-12-31 17:00:00,F,B,9,25.3,25.2,,,37.3,,0,RX.MX|RX.YX,,CK,
2007_C1,2007,CA151,503,1899-12-31 09:45:00,F,C,1,25.1,25,106,107,38.4,1,1,WX.MX|WX.OX,,LL,TP 50. Little blood quantity.
2007_C1,2007,CA201,506,1899-12-31 20:45:00,M,C,1,26.7,26.5,114,112,42.5,2,1,WX.MX|YX.WX,,LL,First impresi„n on the colour rings was WX.MX/YX.WX
2007_C1,2007,CA1227,526,1899-12-31 11:15:00,J,C,1,18.4,18.5,,,5,,0,MX.XX|WX.XX,,CK,
2007_C10,2007,CA1209,511,1899-12-31 22:30:00,M,C,10,25.4,25.4,110,109,37.5,1,2,BX.MX|BX.LX,,CK,
2007_C10,2007,CA1262,514,1899-12-31 08:22:00,F,C,10,25.5,25.4,105,106,38,0,2,LX.MX|GX.BX,,LL,
2007_C10,2007,CA1412,601,1899-12-31 16:00:00,J,C,10,17.3,17.3,,,6.4,,1,MX.XX|RX.XX,,CK,CF A203
2007_C10,2007,CA1416,615,1899-12-31 20:50:00,J,C,10,22.7,22.8,,,10.6,,0,MX.XX|BX.XX,,CK,
2007_C10,2007,CA1416,703,1899-12-31 21:45:00,J,C,10,25.4,25.6,,,22.1,,0,MX.XX|BX.XX,,CK,
2007_C102,2007,CA014,511,1899-12-31 19:50:00,F,C,102,23.8,23.6,104,106,32.8,1,1,RX.MX|YX.RX,,CK,
2007_C102,2007,802109746,520,1899-12-31 23:30:00,M,C,102,24.4,24.6,108,109,37.5,1,1,WX.BX|YX.SM,,CK,
2007_C102,2007,CA1236,528,1899-12-31 19:50:00,J,C,102,16.8,16.7,,,5.9,,1,MX.XX|OX.XX,,CK,
2007_C102,2007,CA1237,526,1899-12-31 11:15:00,J,C,102,16.5,16.4,,,5.5,,1,MX.XX|YX.XX,,CK,CF C1 
2007_C102,2007,CA1244,528,1899-12-31 19:50:00,J,C,102,17.6,17.7,,,6,,1,MX.XX|YX.XX,,CK,
2007_C102,2007,CA1244,602,1899-12-31 21:20:00,J,C,102,19.3,19.4,,,9.3,,0,MX.XX|YX.XX,,CK,
2007_C102,2007,CA1244,609,1899-12-31 22:05:00,J,C,102,21.9,22,,,11.4,,0,MX.XX|YX.XX,,CK,
2007_C102,2007,CA1244,613,1899-12-31 21:40:00,J,C,102,23.1,23.2,,,13.1,,0,MX.XX|YX.XX,,CK,
2007_C103,2007,CA328,520,1899-12-31 22:50:00,M,C,103,25.5,25.6,108,108,38.8,1,1,YX.MX|WX.WX,,CK,
2007_C103,2007,CA328,521,1899-12-31 07:20:00,M,C,103,25,25.1,107,108,39,0,0,YX.MX|WX.WX,,LL,
2007_C103,2007,CA126,522,1899-12-31 12:00:00,F,C,103,24.5,25,108,108,40.3,1,1,YX.MX|GX.WX,,LL,Uneven tarsus.
2007_C104,2007,RX.WX|YX.WX,626,1899-12-31 21:00:00,F,C,104,25.1,25.2,104,104,39.9,1,1,RX.WX|YX.WX,,MC,
2007_C104,2007,CA1521,710,1899-12-31 07:00:00,J,C,104,18.5,18.5,,,6.5,,1,MX.XX|WX.XX,,CK,
2007_C104,2007,CA1522,710,1899-12-31 07:00:00,J,C,104,18.1,18.1,,,6.7,,1,MX.XX|WX.XX,,CK,
2007_C104,2007,CA1272,627,1899-12-31 09:50:00,M,C,104,,,,,,,0,LX.MX|BX.LX,,LL,"The weight was not taken at the time, not in the notebook.(my mistake)"
2007_C11,2007,CA1579,509,1899-12-31 18:30:00,F,C,11,24.5,24.8,108,110,34.6,1,1,WX.BX|sX.YM,,CK,
2007_C11,2007,CA1207,511,1899-12-31 08:50:00,M,C,11,25.7,25.6,112,113,35.3,2,2,BX.MX|BX.BX,,CK,
2007_C11,2007,CA1212,515,1899-12-31 09:05:00,J,C,11,17.9,18,,,6.3,,1,MX.XX|LX.XX,,CK,
2007_C11,2007,CA1212,518,1899-12-31 22:15:00,J,C,11,19.4,19.1,,,7.3,,0,MX.XX|LX.XX,,CK,
2007_C11,2007,CA1212,525,1899-12-31 22:15:00,J,C,11,22.7,22.7,,,17,,0,MX.XX|LX.XX,,MC,recap
2007_C11,2007,CA1212,603,1899-12-31 21:45:00,J,C,11,25.1,25.1,,,23.1,,0,MX.XX|LX.XX,,CK,
2007_C11,2007,CA1213,515,1899-12-31 21:06:00,J,C,11,17.2,17.3,,,5.7,,1,MX.XX|LX.XX,,CK,
2007_C11,2007,CA1213,518,1899-12-31 22:15:00,J,C,11,18.4,18.3,,,7,,0,MX.XX|LX.XX,,CK,
2007_C11,2007,CA1213,609,1899-12-31 23:30:00,J,C,11,25,25.3,,,26.8,,0,MX.XX|LX.XX,,CK,
2007_C12,2007,CA081,515,1899-12-31 10:40:00,F,C,12,25.7,25.8,108,109,36.8,1,1,WX.MX|OX.OX,,LL,
2007_C12,2007,CA1225,521,1899-12-31 01:00:00,M,C,12,26.1,26,107,108,38.4,0,2,BX.MX|OX.OX,,CK,
2007_C12,2007,CA1235,525,1899-12-31 13:30:00,J,C,12,17.8,17.7,,,6.7,,1,MX.XX|RX.XX,,CK,
2007_C12,2007,CA1235,606,1899-12-31 21:50:00,J,C,12,23.3,23.4,,,12.8,,0,MX.XX|RX.XX,,CK,
2007_C12,2007,CA1426,606,1899-12-31 21:50:00,J,C,12,23.6,23.7,,,13.2,,0,MX.XX|RX.XX,,CK,
2007_C12,2007,CA1426,615,1899-12-31 22:00:00,J,C,12,25.3,25.4,,,18.6,,0,MX.XX|RX.XX,,CK,
2007_C12,2007,DEAD.CHICK.C12.2007,525,1899-12-31 13:30:00,J,C,12,17.3,17.2,,,6.3,,0,XX.XX|XX.XX,,CK,
2007_C13,2007,CA1264,515,1899-12-31 09:10:00,F,C,13,25.3,25.1,109,110,35.5,1,2,LX.MX|WX.BX,,LL,
2007_C13,2007,CA1224,521,1899-12-31 00:15:00,M,C,13,25.8,25.7,111,112,40,0,2,BX.MX|BX.YX,,CK,
2007_C13,2007,CA1293,531,1899-12-31 10:42:00,J,C,13,17.4,17.5,,,5.2,,1,MX.XX|GX.XX,,LL,CF A2
2007_C13,2007,CA1295,531,1899-12-31 19:20:00,J,C,13,17.1,17.4,,,5.2,,1,MX.XX|WX.XX,,LL,CF A103
2007_C13,2007,CA1409,531,1899-12-31 18:50:00,J,C,13,17.7,17.8,,,6.2,,1,MX.XX|WX.XX,,CK,
2007_C13,2007,CA1409,606,1899-12-31 23:40:00,J,C,13,19.6,19.7,,,7,,0,MX.XX|WX.XX,,CK,
2007_C13,2007,CA1409,624,1899-12-31 23:25:00,J,C,13,25.1,25,,,16.4,,0,MX.XX|WX.XX,,CK,
2007_C13,2007,CA1410,606,1899-12-31 23:40:00,J,C,13,18.2,18.3,,,5.7,,0,MX.XX|GX.XX,,CK,
2007_C13,2007,CA1410,623,1899-12-31 21:30:00,J,C,13,22.7,22.8,,,13,,0,MX.XX|GX.XX,,CK,
2007_C14,2007,CA216,511,1899-12-31 20:50:00,F,C,14,25.1,25.1,108,108,35.7,1,1,WX.MX|WX.GX,,CK,
2007_C14,2007,802109768,516,1899-12-31 21:30:00,M,C,14,25.8,25.8,109,110,37.4,1,1,WX.SX|LX.YM,,CK,
2007_C14,2007,CA1241,613,1899-12-31 21:40:00,J,C,14,22.8,22.8,,,10,,0,MX.XX|LX.XX,,CK,
2007_C14,2007,CA1246,613,1899-12-31 21:40:00,J,C,14,21.8,21.9,,,10,,0,MX.XX|RX.XX,,CK,
2007_C14,2007,CA1246,623,1899-12-31 21:45:00,J,C,14,23.7,23.7,,,14,,0,MX.XX|RX.XX,,CK,
2007_C15,2007,CA132,515,1899-12-31 10:30:00,F,C,15,25,24.9,109,110,36,2,1,YX.MX|GX.GX,,CK,
2007_C15,2007,CA057,520,1899-12-31 22:15:00,M,C,15,25.3,25.2,109,109,38.7,0,1,WX.MX|WX.WX,,CK,
2007_C15,2007,CA1247,529,1899-12-31 17:15:00,J,C,15,17.6,17.7,,,6,,1,MX.XX|OX.XX,,CK,
2007_C15,2007,CA1249,530,1899-12-31 08:20:00,J,C,15,17.2,17.4,,,6,,1,MX.XX|OX.XX,,CK,CF D3 
2007_C15,2007,CA1287,530,1899-12-31 10:00:00,J,C,15,16.8,16.7,,,6.1,,1,MX.XX|OX.XX,,LL,CF A5
2007_C16,2007,CA1424,605,1899-12-31 16:30:00,F,C,16,25.6,25.6,104,104,37.5,0,1,BX.MX|LX.OX,,CK,
2007_C16,2007,CA1430,607,1899-12-31 20:30:00,M,C,16,25.6,25.6,105,100,38.5,1,2,BX.MX|RX.OX,,CK,"both 2nd primaries broken, CR combination also at CA1465"
2007_C17,2007,CA129,616,1899-12-31 21:20:00,M,C,17,25.9,25.9,103,103,36.3,0,1,MX.YX|RX.YX,,CK,
2007_C17,2007,CA129,618,1899-12-31 17:40:00,M,C,17,25.4,25.3,102,103,35.3,0,1,MX.YX|RX.YX,,MC,
2007_C17,2007,CA1399,706,1899-12-31 08:15:00,J,C,17,17.2,17.2,,,5.9,,1,MX.XX|YX.XX,,MC,CF D105
2007_C17,2007,CA1217,619,1899-12-31 10:45:00,F,C,17,23.3,23.3,,,35,0,0,BX.MX|BX.GX,,CK,
2007_C2,2007,CA1257,509,1899-12-31 10:50:00,F,C,2,25.7,25.5,106,107,37.8,1,2,LX.MX|BX.WX,,LL,
2007_C2,2007,CA013,518,1899-12-31 08:00:00,M,C,2,25.4,25.4,109,110,37.7,0,1,RX.MX|LX.LX,,CK,
2007_C3,2007,CA220,503,1899-12-31 00:45:00,M,C,3,24.2,23.9,108,108,35.1,,1,RX.MX|RX.BX,,CK,
2007_C3,2007,CA177,504,1899-12-31 17:15:00,F,C,3,25.2,25,108,108,34.2,,1,RX.MX|BX.GX,,CK,
2007_C301,2007,CA045,620,1899-12-31 18:00:00,F,C,301,23.4,23.4,97,99,33,0,1,MX.RX|RX.GX,,LL,Chick from last year.
2007_C301,2007,CA324,622,1899-12-31 19:50:00,M,C,301,24.9,24.9,101,104,36,1,1,MX.RX|GX.OX,,LL,Chick from last year.
2007_C301,2007,CA1479,711,1899-12-31 10:00:00,J,C,301,22.5,22.5,,,14.6,,0,MX.XX|WX.XX,,CK,
